id,year,prev_sents,sentence,next_sents,Label,category
52965,2004,"Deutscher Bundestag – 15.
 Wahlperiode – 145.
 Sitzung.
 Berlin, Donnerstag, den 2. Dezember 2004 13535      (A) (C)      (B) (D)      Renate Gradistanac   Gewalt im häuslichen Bereich ist leider immer noch   die am weitesten verbreitete Gewaltform.
","Von ihr sind vor   allem Frauen und Kinder betroffen.
","Wenn die Polizei in   Stuttgart wegen Gewalttaten alarmiert wird, befindet sich   der Tatort bei drei von vier Streifenwageneinsätzen im  häuslichen Bereich.
 Unser Gewaltschutzgesetz zeigt Wirkung: Wer schlägt, fliegt raus, wird der Wohnung verwie sen!
 Im Kreis Freudenstadt im Schwarzwald wurden von  der Polizei in den vergangenen vier Jahren 49 Platzver weise wegen häuslicher Gewalt ausgesprochen.
 Die Täter  waren nur Männer.
",0,woman
83860,2019,"Sehr verehrte Frau Kollegin Akbulut, ich beantworte Ihre Frage sehr gern wie folgt:
 Daten zum Bestehen des Deutsch-Tests für Zuwanderer, mit dem der Sprachkurs des Integrationskurses abgeschlossen wird, und des Abschlusstests des Orientierungskurses, des Tests „Leben in Deutschland“, werden regelmäßig durch das Bundesamt für Migration und Flüchtlinge in der Integrationskursgeschäftsstatistik veröffentlicht.
 Derzeit liegt die Integrationskursgeschäftsstatistik für die ersten drei Quartale des Jahres 2018 vor.
 Sie ist auf der Internetseite des BAMF abrufbar.
","Für den DTZ, also den Deutsch-Test für Zuwanderer, ergibt sich daraus Folgendes: 52,3 Prozent der Testteilnehmenden haben den Deutsch-Test für Zuwanderer mit dem Sprachniveau B1 erfolgreich absolviert.
","Weitere 33,5 Prozent der Testteilnehmenden haben das Sprachniveau A2 erreicht.
 Die Antwort der Bundesregierung zur Kleinen Anfrage der Fraktion der AfD auf Bundestagsdrucksache 19/8417 vom 14. März 2019 ermöglicht entgegen der Darstellung in einigen Medienberichten keinen Rückschluss auf Bestehensquoten des DTZ.
 Insbesondere wegen der regelmäßigen Überjährigkeit des Integrationskurses kann die Grundgesamtheit der neuen Kursteilnehmer eines Jahres nicht ins Verhältnis gesetzt werden zu der Anzahl an Testteilnahmen desselben Jahres.
 In Frage 4 der genannten Drucksache wurde zudem nach der erfolgreichen Teilnahme am Integrationskurs im Jahr 2018 gefragt.
",2,migrant
91987,1974,"Ich wäre Ihnen dankbar, wenn Sie Ihre Ausführungen ein bißchen kürzen könnten.
 Dr. Eppler (SPD) : Frau Präsidentin, ich habe mich außerordentlich bemüht, hier nichts zu sagen, was noch eine Kontroverse auslösen könnte.
 (Zurufe von der CDU/CSU.)
 — Nein, das habe ich nicht getan.
","Eine Gesellschaft ist um so humaner, je weniger Frauen keinen anderen Ausweg als eine Unterbrechung der Schwangerschaft sehen.
","Lassen Sie uns also — unabhängig davon, wie wir heute stimmen — miteinander daran arbeiten, daß diese Zahl geringer wird, und zwar durch Beratung, durch Hilfe, durch das, was wir miteinander sozialpolitisch tun,   (Zuruf von der CDU/CSU: Reine Sachdebatte!)
 durch eine Gesellschaft, die es ,den Frauen leichter macht, entweder die Empfängnis eines Kindes zu verhindern oder das Kind anzunehmen.
 Wenn die Debatte über diesen Paragraphendies erreicht hat, war sie nützlich.
 Dann läßt sich die Entscheidung verantworten, die auch ich heute mit zu treffen bereit bin.
",0,woman
10623,2017,"(Beifall bei der CDU/CSU – Luise Amtsberg  [BÜNDNIS 90/DIE GRÜNEN]: Zum Bei spiel die, die sieben Jahre hier sind!)
 Es gibt auch Menschen, die sich aufgrund der langen   Asylverfahren schon länger hier aufhalten; das ist richtig .
 Da gibt es Einzelfälle, bei denen ich, wenn ich mich mit   dem einen oder anderen unterhalte, sagen muss: Das ist   hart .
 – Es sind Menschen, die länger hier waren, weil wir   mit den Verfahren nicht schnell genug waren .
","Deswegen   haben wir alles darangesetzt, die Verfahrensdauer beim   Bundesamt für Migration und Flüchtlinge zu verkürzen .
","Die Menschen müssen schnell und zügig Klarheit haben   und wissen, ob sie bleiben dürfen oder nicht .
 Das sind die   richtigen Wege .
 Wir können keine Ausnahmefälle zulassen, wenn je mand keinen Anspruch darauf hat, bei uns zu bleiben .
 Wenn jemand dieses Land nicht freiwillig verlässt, müs sen wir zum letzten Mittel der Rückführung greifen;   denn sonst ist unser Asylrecht schlicht nicht glaubhaft .
",0,migrant
13275,2018,"Das Gegenteil ist der Fall: Selbstverständlich bleibt es auch bei Bewerbern aus sicheren Herkunftsstaaten bei einer Individualprüfung.
 Jeder einzelne Asylantrag wird natürlich individuell geprüft.
 Nur die Verfahren sind etwas verkürzt.
 Das ist durchaus auch ein Vorteil.
","Es besteht natürlich auch für Bewerber aus sicheren Herkunftsstaaten die Möglichkeit, gegen einen negativen Bescheid des Bundesamtes für Migration und Flüchtlinge zu klagen, sich mit allen rechtsstaatlichen Mitteln, die auch anderen abgelehnten Bewerbern zur Verfügung stehen, zur Wehr zu setzen.
","Es stimmt also nicht, was immer fälschlicherweise behauptet wird, nämlich dass Bewerber aus Ländern, die als sichere Herkunftsstaaten eingestuft werden, kategorisch gar kein Verfahren bekommen oder dass deren Anträge pauschal abgelehnt werden.
 Das Gegenteil ist der Fall.
 Es bleibt bei einer individuellen Prüfung, selbstverständlich auch bei vulnerablen Personen.
 Es ist uns ein wichtiges Anliegen – und wir werden dieses Anliegen demnächst konkret umsetzen –, nicht nur die Rechtsberatung für vulnerable Personen, sondern auch die Asylverfahrensberatung insgesamt deutlich zu verbessern.
",2,migrant
709,1908,"in der Mitte und damit können wir uns nicht einverstanden erklären
 Er erscheint aber auch meiner Ansicht nach denen die noch einen gewissen Wert auf die Freiheit ihrer Muttersprache legen kaum akzeptabel sei es für uns sei es für die Dänen die Polen Masuren Litauer und wie alle die fremdsprachigen Bevölkerungen Deutschlands heißen mögen
 Daran meine Herren ändern auch die mildernden Bestimmungen nichts die in den Kompromißantrag aufgenommen worden sind
 Denn die Vorschrift z
","B nach der die fremde Sprache in Gegenden zugelassen werden soll wo 60 Prozent und mehr der Bevölkerung diese Sprache sprechen hat für uns nur einen sehr geringen Wert und zwar deshalb weil infolge der scharfen Sprachgrenze von der ich srüher schon gesprochen habe infolge der Einwanderung nichteinheimischer Elemente in die größeren und industriellen Ortschaften der Prozentsatz der französisch sprechenden Einwohner sich so über die 8 Kreise Lothringens verteilt daß nur ein einziger Kreis nämlich nur der Kreis ChLteau-Salins über die erforderlichen 60 Prozent verfügt
","Mit anderen Worten die übrigen 7 Kreise würden dem sofortigen Sprachenzwange unterworfen werden und das in Kreisen in denen vorwiegend französisch gesprochen wird
 Meine Herren daß das ein Zustand ist der von bedenklicher Tragweite für Elsaß-Lothringen sein würde daß das ein Zustand ist der im Widerspruch stehen würde mit unserem freiheitlichen Versammlungsrecht und der eine sehr schwere Beeinträchtigung unseres Veretnslebens insbesondere für die französisch sprechende Land- und Arbetterbevölkerung mit sich bringen würde das meine Herren steht außer jedem Zweifel
 Nun ist allerdings in diesem selben Kompromißantrage vorgesehen daß im Wege der Landesgesetzgebung v Erleichterungen eintreten können auch hat im Laufe der vorigen Woche noch gelegentlich der Debatte über einen Antrag der in unserem Landesausschuß eingebracht und einstimmig angenommen worden ist die elsaß-lothringische Regierung Veranlassung genommen uns zu erklären daß selbst wenn dieser 8 7 des Reichsvereinsgesetzes in Kraft treten sollte uns dann durch ein neues Landesgesetz der bisherige Rechtszustand gewahrt bleiben würde hört
 hört
",2,migrant
1689,1927,"Die frühere Zählung aber die im Jahre 1918 vorgenommen worden ist hat gezeigt daß die Gemeinden von dieser Ermächtigung recht wenig Gebrauch gemacht haben
 Nun scheint es ein Widerspruch zu sein daß ich sagte dies sei die erste Wohnungszählung die im Interesse der Wohnungssuchenden vorgenommen werden soll weil schon im Mai 1918 eine Wohnungszählung für die Gemeinden vorgenommen worden ist die 5000 und mehr Einwohner zählen
 Diese Zählung ist aber vorgenommen worden unter dem Gesichtspunkte wie das zu demobilisierende Heer in Arbeit gebracht werden könne
 Der Zweck der Zählung war also völlig verschieden von dem den wir heute erstreben
","Dazu kommt daß die Wohnungsnot sich seit dem Jahre 1918 ungeheuer verstärkt hat weil durch die Eheschließungen die während des Krieges unterlassen werden mußten und nach seiner Beendigung vorgenommen wurden ferner durch die Rückkehr der Flüchtlinge aus den abgetrennten Gebietm durch Vermehrung der Einwanderung usw
","eine Bevölkerungszunahme und somit auch eine verstärkte Nachfrage nach Freitag den l
 Februar 1927
 Wohnungen sich geltend machte
 Aus diesem Grunde 6 weichen die Verhältnisse von der Zählung von 1918 erheblich ab
",2,migrant
12833,2018,"Sie können die Festung Europa noch so sehr ausbauen: Die Menschen werden sich auf den Weg machen, wenn es auf dem afrikanischen Kontinent keine Chancen auf fairen Handel gibt.
 (Beifall bei der LINKEN sowie bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN)
 Wir brauchen für Afrika einen Marshallplan, aber nicht wie den der Bundesregierung, der nur eine Steigerung deutscher Exporte bedeuten würde.
 Vielmehr brauchen wir einen Marshallplan, der mit Investitionen und einem industriepolitischen Programm verbunden ist.
","Das wäre dringend notwendig, gerade wenn es um Migration geht.
","Herr Altmaier – auch wenn Sie nicht zuhören –, Sie sind jetzt 100 Tage im Amt.
 Viele Redner haben schon davon gesprochen – auch Ihr Koalitionspartner –, dass Sie nicht allzu viel gemacht haben in diesen 100 Tagen.
 Sie hatten einen Misserfolg bei den Zollverhandlungen mit den USA.
 Sie haben zugesehen, dass Sie beim BAMF-Skandal aus der Schusslinie kommen, Ende offen.
",0,migrant
4829,1993,"Erwin Marschewski (CDU/CSU): Frau Präsidentin!
 Meine Damen und Herren!
 Gerade am Ende dieser Debatte kann ich feststellen: Die Arbeit des Bundesinnenministers war erfolgreich, und wir werden diese Arbeit fortsetzen.
 (Beifall bei der CDU/CSU — Widerspruch bei   der SPD)   Dies gilt vor allen Dingen für die neue Asylregelung.
","Vor einem Jahr hatten wir im August 40 000 Asylbewerber, jetzt waren es noch 14 500.
","Dies zeigt, meine Damen und Herren: Die Neuregelung greift, es wird schneller entschieden, die Zahl der Asylanträge sinkt, und den Schlepperbanden wird die Geschäftsgrundlage genommen.
 Natürlich stehen noch Verhandlungen aus.
 Ich denke an Verhandlungen mit Prag.
 Ich denke aber auch, Herr Innenminister, daß wir die letzten Probleme mit den Tschechen regeln werden, genauso wie wir sie in hervorragender Weise mit den Polen geregelt haben.
",0,migrant
1741,1951,"Man denkt nicht immer daran; daher sei mir gestattet, ein Beispiel zu schildern, das die Verhältnisse deutlich macht.
 Wenn ein Vertriebener im Westen Grundbesitz gehabt hat — es gibt solche Fälle, aber ich will nicht persönlich werden und Namen nennen —, so hat er diesen Besitz hier behalten, während die Einheimischen ihren Besitz verloren haben.
 Das gilt für Geschäfte wie für Haus- und Grundbesitz.
 Da erscheint es nicht richtig, den Vertriebenen weiter zu begünstigen und den anderen nicht.
","Um ein Beispiel zu nennen: Ein Vertriebener hat im Westen einen Besitz mit einem Einheitswert von 100 000 DM, der erhalten geblieben ist.
","Ein Einheimischer dagegen hatte einen Besitz von eben    (Dr. Reismann)   falls 100 000 DM, der bis auf 15-, 18-, 20 000 D-Mark vernichtet worden ist.
 Dann sollte der Vertriebene also die Vergünstigung bekommen, und der Nichtvertriebene sollte sie nicht bekommen.
 Der Nichtvertriebene müßte weiter zahlen, obwohl er demnächst wahrscheinlich den gleichen Anspruch haben wird wie der Vertriebene.
 Das erscheint unbillig, und daher unser Antrag, hier auch den Sachgeschädigten einzubeziehen.
",2,migrant
13000,2018,"          
 Uwe Kekeritz (BÜNDNIS 90/DIE GRÜNEN) 
 
           
","Kooperation mit Ägypten im Bereich der Migration 
","
           
 Antwort Stephan Mayer, Parl.
 Staatssekretär BMI 
",2,migrant
6123,1997,"): Herr Präsident!
 Meine sehr geehrten Damen und Herren Kollegen!
 Ich will nur drei sehr kurze Bemerkungen machen.
 Zuerst zur Frage des Einwanderungsgesetzes.
","Ich finde, wir sollten für uns festhalten, daß diejenigen, die ein Einwanderungsgesetz vorlegen und eine Einwanderungsgesetzgebung fordern, nicht mehr Einwanderung wollen, sondern mehr Kontrolle über vorhandene Einwanderung.
","Das ist ein großer Unterschied.
 (Beifall bei der F.D.P.)
 Das zweite, was ich anmerken möchte, ist, daß es in Deutschland unter den mittlerweile sieben Millionen Ausländern etwa zwei Millionen gibt, die jünger als 20 Jahre sind.
 Schon allein dieses Zahlenverhältnis macht die Größe der Integrationsaufgabe für unsere Gesellschaft deutlich.
",0,migrant
847,1910,"Daher werden solche Maßnahmen getroffen für welche es an gesetzlichen Grundlagen fehlt
 Wenn eine Beleidigungsklage zwischen Ansiedler und Gouverneur schwebt so kann ich nicht einsehen welcher Verlust an Autorität entstehen würde wenn man den Mann auf einem deutschen Schiff nach der L Heimat abreisen läßt
 Was für ein Nachteil soll denn entstehen wenn man dem Mann das gestattet
 Ich könnte Ihnen noch andere solche Fälle erzählen aus Samoa wo die Leute furchtbar dicht aneinander wohnen das kann ja als mildernder Umstand gelten ich habe den Eindruck daß Apia ein Schwätznest ersten Ranges ist wo die Leute teilweise zum bloßen Vergnügen prozessieren
","Aber wenn so die öffentlichen Anklagen des Gouverneurs gegen Ansiedler sich häufen dann glaube ich wäre der Zeitpunkt gekommen wo der Herr Staatssekretär etwas nach dem näheren sehen und wenn es auch nach Samoa weit heraus ist und es lange dauert bis man Antwort erhält die erforderlichen Maßnahmen anordnen müßte um Aufschluß über alle diese Dinge zu erhalten
","Ich glaube Aufschluß könnte in der Zwischenzeit doch wohl auch der zurückgekehrte Vizeadmiral Körper gegeben haben
 Diesem ist eine Beschwerdeschrtft überreicht worden in der eine Menge Beschwerden zusammengefaßt sind
 Ich denke daß er sie an das Marineamt abgegeben hat und daß sie an das Kolonialamt weitergegeben ist
 Damit komme ich zum letzten Punkte zu den Unruhen in Samoa im vorigen Jahre
",2,migrant
7193,2003,"gäbe es beim jährlichen Zuwanderungssaldo ein Plus   von bis zu 100 000 Menschen.
 (Zuruf von der SPD: Quatsch!)
 Ich nenne und wiederhole kurz die Gründe dafür, die die   Kollegen Bosbach und Koschyk hier bereits dargestellt   haben, nämlich      (Wilhelm Schmidt [Salzgitter] [SPD]: Das ist   unseriös wie sonst nichts!)
 die deutliche Erweiterung im Bereich der Arbeitsmigra tion durch die Aufhebung des Anwerbestopps, weitere   Möglichkeiten des Familiennachzugs, weitere Anreize   zur ungesteuerten Zuwanderung durch Missbrauch des   Asylrechts, eine erweiterte Härtefallregelung usw.      (Lothar Mark [SPD]: Das glauben Sie doch   selbst nicht, was Sie da sagen!)
","Das alles sind Regelungen, die die Zuwanderung nicht   begrenzen, sondern ausweiten.
","(Hartmut Koschyk [CDU/CSU]: So ist es!)
 Legt man den derzeitigen und langfristigen Zuwanderungssaldo von 200 000 Ausländern in die Bundesrepublik Deutschland zugrunde, stiege der Saldo der Zu wanderer mit dem neuen Recht auf jährlich circa  300 000 an.
 Nach den Berechnungen des Bevölkerungswissenschaftlers Rainer Münz von der Humboldt-Uni versität hier in Berlin ergäbe sich damit bis 2050 ein   bundesweiter Ausländeranteil von 18 bis 20 Prozent.
 Das wäre mehr als eine Verdoppelung der Zahl der Aus länder in der Bundesrepublik Deutschland bezogen auf  den derzeitigen Stand.
",1,migrant
7369,2003,"Die Frist ist abgelaufen.
 Die Bundesregierung   hat diese Aufgabe, die auch Verpflichtung ist, bis heute   nur unvollständig gelöst.
 Vizepräsidentin Dr. Antje Vollmer:   Herr Kollege, gestatten Sie eine Zwischenfrage des      Kollegen Kemper?
 Michael Grosse-Brömer (CDU/CSU):   Ja, selbstverständlich.
","Hans-Peter Kemper (SPD):   Herr Kollege Grosse-Brömer, stimmen Sie mir zu,      dass das von Kay Nehm sicherlich richtig dargestellte   Szenario auf eine Rechtssituation zurückzuführen ist, die   16 Jahre lang von der CDU/CSU beeinflusst worden ist,   dass erst in jüngster Vergangenheit Verbesserungen im   Rechtssystem der Zuwanderung, insbesondere im      3872 Deutscher Bundestag – 15.
","Wahlperiode – 46.
 Sitzung.
 Berlin, Donnerstag, den 22. Mai 2003      (A) (C)      (B) (D)      Hans-Peter Kemper   Ausländergesetz, vorgenommen worden sind, um genau   die von Ihnen kritisierten Dinge zu verhindern, und dass  Sie entsprechende Regelungen, die im Zuwanderungsge setz zusätzlich aufgenommen werden sollten, abgelehnt   haben?
 Ich bitte Sie, darüber nachzudenken, ob es nicht   so ist, dass durch das von Ihnen abgelehnte Gesetz genau   die von Ihnen kritisierten Missstände – sie stammen aus   Ihrer Regierungszeit – beseitigt worden wären.
",0,migrant
